id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27185803,Cotham Lawn One Bed Studio Apartment,201491449,Samuel (Your Stay Bristol Cotham),,Cotham,51.46291,-2.60363,Entire home/apt,102,1,1,2021-06-13,0.88,4,329
27185820,Cotham Lawn Standard One Bedroom Apartment,201491449,Samuel (Your Stay Bristol Cotham),,Cotham,51.46291,-2.60363,Entire home/apt,111,1,2,2021-06-01,0.67,4,311
27185860,Cotham Lawn One Bedroom Superior Apartment,201491449,Samuel (Your Stay Bristol Cotham),,Cotham,51.46291,-2.60363,Entire home/apt,119,1,2,2021-05-03,0.10,4,350
27185919,Cotham Lawn 2 Bed Superior Apartment,201491449,Samuel (Your Stay Bristol Cotham),,Cotham,51.46291,-2.60363,Entire home/apt,197,1,1,2019-09-15,0.04,4,197
27213583,Small single bedroom in the heart of Lawrence Hill,79009580,Kate,,Lawrence Hill,51.45765,-2.56637,Private room,25,2,19,2020-02-07,0.53,3,103
27393534,Space. Egyptian Cotton. Nespresso. Montpelier.,8185082,Roxy,,Ashley,51.4676,-2.58132,Entire home/apt,150,1,147,2020-03-12,4.12,3,189
27397464,City Centre Apartment Near Cabot Circus BS2 Area,173164894,Sarah,,Lawrence Hill,51.45677,-2.579,Entire home/apt,76,2,129,2021-07-07,4.07,1,31
27477406,2-Bed Family Home with Sunny Garden,65192629,Hopewell,,Easton,51.46238,-2.56326,Entire home/apt,94,1,83,2018-09-27,2.69,122,56
27516010,Private room in beautiful waterside apartment.,14322218,Ellen,,Hotwells & Harbourside,51.44878,-2.6155,Private room,43,1,57,2019-09-11,2.58,1,125
27554206,布里斯托尔单一家庭住宅,129722451,Georgia,,Lawrence Hill,51.45397,-2.58248,Private room,158,1,0,,,1,365
27564448,"Silbury Rd, Ashton Vale",61530225,Giovanni,,Bedminster,51.43497,-2.62854,Private room,25,2,34,2021-07-11,0.95,1,172
27576084,The Old Bank - No.1 - Your Apartment,125651447,Your Apartment,,Brislington West,51.44248,-2.5601,Hotel room,112,1,14,2019-08-16,0.55,75,304
27576492,The Old Bank - No. 2 - Your Apartment,125651447,Your Apartment,,Brislington West,51.44089,-2.56094,Entire home/apt,112,1,18,2020-12-31,0.50,75,307
27576748,The Old Bank - No.3 - Your Apartment,125651447,Your Apartment,,Brislington West,51.4408,-2.56026,Entire home/apt,112,1,25,2021-06-24,0.70,75,311
27587231,The Old Bank - No.4 - Your Apartment,125651447,Your Apartment,,Brislington West,51.44451,-2.554,Entire home/apt,112,1,8,2020-10-09,0.33,75,305
27593797,Bristol City Centre Apartment with Parking,120383529,Sameep,,Hotwells & Harbourside,51.45128,-2.60206,Entire home/apt,90,1,73,2019-12-22,3.07,1,301
27622534,"Woodburner, City View or Blanket box room",360195,Sarah,,Windmill Hill,51.43999,-2.59115,Private room,32,1,16,2021-06-05,0.60,4,54
27696670,Attractive one bed flat in Clifton Village,209074663,Rozzy,,Clifton,51.45387,-2.61963,Hotel room,90,2,28,2020-02-15,0.81,1,328
27822333,Bright 1 Bed in the Centre of Bristol,65192629,Hopewell,,Central,51.46141,-2.59085,Entire home/apt,93,1,49,2019-09-17,2.02,122,66
27830397,A tranquil hideaway in Clifton Village,15363066,Shena,,Clifton,51.45252,-2.62102,Private room,50,2,115,2019-05-24,3.43,1,27
27849133,"The Garden Flat - parking, Whiteladies & UoB",210321255,Anna,,Clifton Down,51.46237,-2.61065,Entire home/apt,61,3,194,2019-11-07,6.87,1,34
27874379,Lovely large house with great garden and parking,6317053,Penny,,Redland,51.48018,-2.60205,Entire home/apt,160,3,3,2020-08-16,0.13,2,31
27997624,"Gorgeous 2 Bedroom Town House In Clifton, Bristol",211085471,Natalie,,Clifton,51.45415,-2.62373,Entire home/apt,220,2,23,2021-04-23,0.69,1,104
28007880,Lovely private room in a family home,211534713,Suzanna,,Lockleaze,51.48655,-2.56768,Private room,25,1,164,2019-04-28,5.67,1,167
28094403,Double Room in Family Home close to city centre,150917219,Becky,,Knowle,51.4361,-2.57409,Private room,25,2,51,2021-07-15,1.49,1,329
28140070,Ashley down studio flat,62109272,Mohamed,,Bishopston & Ashley Down,51.47852,-2.57969,Entire home/apt,40,1,11,2020-03-06,0.45,1,227
28234444,No 75,213266388,Richard,,Horfield,51.49177,-2.57981,Private room,31,1,80,2019-01-03,2.52,1,158
28234833,Blue room,7688678,Jo,,Westbury-on-Trym & Henleaze,51.47696,-2.60961,Private room,65,1,13,2021-07-03,0.40,2,134
28253368,Self-contained studio in quiet leafy road,93489115,Kate,,Eastville,51.47915,-2.53965,Entire home/apt,50,1,70,2021-07-07,2.06,1,294
28269452,Stunning peaceful apartment nr Bristol TempleMeads,16961112,Adam,,Brislington West,51.43629,-2.56117,Entire home/apt,102,2,44,2019-07-14,1.28,1,318
28357913,Furnished retro room in centre of Bristol (23),54503007,Patrick,,Central,51.45481,-2.59287,Private room,44,1,76,2019-07-28,2.47,7,310
28384744,"Cosy ,rustic,self contained guest suite",214294715,Tony,,St George West,51.45999,-2.55282,Entire home/apt,42,2,153,2021-05-21,4.65,1,50
28490291,Double bedroom in a sunny modern flat,100517387,Hisham,,Eastville,51.48357,-2.55675,Private room,30,1,62,2019-03-31,1.82,1,64
28552319,"Flamingo House. Gorgeous, central for 7 guests.",67767608,Kirsten,,Windmill Hill,51.4377,-2.59618,Entire home/apt,1786,1,3,2020-08-30,0.09,5,257
28654560,[Rare!] BS3 Cozy Room Garden View Perfect Location,32808632,Chloé,,Bedminster,51.43636,-2.60424,Private room,39,1,27,2020-03-11,0.85,1,43
28678621,Bright Modern Apartment in Bristol,19948901,Simon,,Knowle,51.44269,-2.56708,Entire home/apt,80,2,24,2019-11-17,0.73,1,354
28731987,"Henleaze, en-suite king size double, free parking",16091010,Catherine,,Westbury-on-Trym & Henleaze,51.48994,-2.60082,Private room,39,2,39,2019-06-25,1.20,1,40
28798214,Bristol Bed & Breakfast,179370960,Jenny,,Hotwells & Harbourside,51.4481,-2.60976,Private room,60,1,81,2019-07-08,2.39,1,36
28850522,Riverside House - No.4 - Your Apartment,125651447,Your Apartment,,Central,51.4511,-2.59331,Entire home/apt,197,1,15,2021-05-24,0.83,75,304
28904411,4-days-min. Groups working away & families welcome,67767608,Kirsten,,Windmill Hill,51.4377,-2.59618,Entire home/apt,414,4,3,2019-04-05,0.09,5,355
29087234,Lovely room in private house,43873674,Jackie,,Bishopston & Ashley Down,51.47634,-2.58945,Private room,33,2,19,2021-06-20,0.72,1,132
29257625,Nice Quiet Room  Nr stokes croft & Gloucester road,8240481,My Bristol,,Bishopston & Ashley Down,51.47893,-2.57876,Private room,32,1,6,2019-01-23,0.19,1,113
29328660,The Blackswarth - discounts long term stay sleep 8,202169749,Rowena,,St George West,51.45745,-2.55297,Entire home/apt,106,1,36,2020-09-05,1.31,5,168
29416965,"Victorian house, bedroom and separate  bathroom",20605126,Val,,Clifton Down,51.46994,-2.61011,Private room,45,1,7,2020-03-08,0.30,2,13
29530787,Beautiful Blue Room in Artistic household,87714363,Hilary,,Cotham,51.46385,-2.59162,Private room,50,2,5,2020-02-10,0.16,2,47
29533769,Bright room in the centre of Bristol (21),54503007,Patrick,,Central,51.45445,-2.59277,Private room,44,1,72,2021-06-23,2.22,7,310
29542546,Garden Double Bed & Ensuite in Trendy St.Werburghs,79599223,Ralph,,Ashley,51.46775,-2.57278,Private room,26,3,61,2019-01-03,1.99,2,104
29621715,Modern Holiday Home with Hot Tub,171178909,Ashley,,Avonmouth & Lawrence Weston,51.50331,-2.65346,Entire home/apt,75,2,102,2019-07-15,3.21,1,233
29778582,Generous Penthouse Loft in the Landmark Cigar Factory,11141720,Mike And Phil,,Southville,51.4422,-2.61311,Entire home/apt,311,2,57,2019-12-01,2.74,7,19
29867844,The Cigar Factory Art Loft,11141720,Mike And Phil,,Southville,51.44272,-2.61195,Entire home/apt,212,2,7,2020-08-31,0.22,7,5
29878335,Double Room in Southville,27540782,Sophia,,Southville,51.44453,-2.60589,Private room,38,3,5,2021-07-11,0.17,3,114
29905529,Quality double above a friendly funky pub.,32515363,Willow,,St George West,51.45838,-2.55154,Private room,79,1,24,2021-06-19,0.74,3,336
29906542,Quality King above a funky friendly Bristol pub,32515363,Willow,,St George West,51.46009,-2.5529,Hotel room,79,1,20,2019-01-03,0.63,3,340
29926239,Cosy Room in a Friendly House,49188646,Damian & Irisa,,Filwood,51.4264,-2.59025,Private room,21,5,85,2020-03-27,3.53,1,69
29980982,Cosy Victorian home 10 min bus Bristol city centre,35116208,Helen,,Lawrence Hill,51.46257,-2.56874,Private room,30,2,100,2018-11-22,3.70,3,324
30040039,Victorian townhouse in cosmopolitian Montpelier,219288156,Jaki & Tony,,Ashley,51.46795,-2.58291,Private room,38,1,131,2020-02-19,4.89,1,132
30056098,Queens Apartments- Large Clifton Triangle Studio.,65192629,Hopewell,,Central,51.4566,-2.60417,Entire home/apt,74,1,25,2020-01-10,0.94,122,151
30063807,Fishponds Lodge,32862540,Patrycja,,Eastville,51.47345,-2.55125,Entire home/apt,593,1,15,2021-07-11,0.54,9,327
30082363,R1 LARGE ROOM WITH COMFY BEDS,32862540,Patrycja,,Eastville,51.47336,-2.55128,Private room,40,1,54,2019-05-29,1.97,9,34
30083933,1 Bedroom App +parking,65192629,Hopewell,,Ashley,51.46102,-2.59067,Entire home/apt,89,1,26,2018-11-27,0.81,122,0
30109319,Private room available in character BS9 home,6164180,Simon,,Stoke Bishop,51.47337,-2.63594,Private room,40,2,33,2019-10-12,1.90,1,140
30124216,R2 LARGE ROOM WITH PRIVATE BATHROOM,32862540,Patrycja,,Eastville,51.47326,-2.55039,Private room,50,1,49,2018-12-28,1.55,9,38
30124359,R3 QUIET LARGE ROOM,32862540,Patrycja,,Eastville,51.47356,-2.54999,Private room,40,1,49,2019-05-07,1.53,9,40
30124441,R5 BEAUTIFUL ROOM ON ATTIC,32862540,Patrycja,,Eastville,51.47405,-2.55047,Private room,40,1,43,2019-02-18,1.35,9,37
30142663,The Alma Taverns Boutique Suites - Room 1 - Hopewell,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,66,1,76,2019-10-03,2.50,122,78
30144539,The Alma Taverns Boutique Suites Room 2 - Hopewell,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,54,1,42,2021-07-04,1.73,122,74
30192770,The Alma Taverns Boutique Suites - Room 3 - Hopewell,65192629,Hopewell,,Clifton,51.46251,-2.617,Hotel room,54,1,41,2021-07-08,1.35,122,74
30192991,The Alma Taverns Boutique Suites - Room 4 - Hopewell,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Private room,66,1,45,2021-05-21,1.48,122,86
30193144,The Alma Taverns Boutique Suites - Room 5 - Hopewell,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,66,1,43,2020-08-14,1.44,122,74
30261678,Double Bed Musicians Den in Trendy St. Werburghs,79599223,Ralph,,Ashley,51.46775,-2.57278,Private room,30,3,17,2020-10-01,0.53,2,60
30308613,Stylish flat next to Temple Meads train station,227623232,Ana,,Lawrence Hill,51.45318,-2.58,Entire home/apt,99,3,46,2019-07-15,1.57,2,24
30317406,Bedroom in central flat by Temple Meads Station,33280680,Ulrike,,Lawrence Hill,51.45219,-2.57849,Private room,32,2,20,2021-07-11,1.12,1,62
30398903,Cuthbert House - Two Double Bedrooms,73802134,Alys,,Brislington West,51.43938,-2.55303,Entire home/apt,85,3,15,2021-07-05,0.64,1,41
30420115,Cosy Tree House with private balcony + lake view,23560849,Ruby,,Eastville,51.47879,-2.5555,Entire home/apt,77,2,70,2020-10-11,2.22,2,351
30423033,"Cool, arty, family home in Bristol",12159297,Dom,,Cotham,51.46779,-2.60699,Entire home/apt,260,2,48,2021-07-11,1.76,1,27
30491944,Central Urban Retreat,8185082,Roxy,,Lawrence Hill,51.45595,-2.57914,Entire home/apt,110,1,73,2019-12-18,2.74,3,125
30699166,Mon-Fri Hotel Quality Living-Near M4/M5 & City R2,65463753,Kiron,,Henbury & Brentry,51.5067,-2.6117,Private room,42,1,2,2019-10-31,0.09,3,356
30702039,Self-Contained Annexe Flat with Parking & Garden,11788371,Florina,,Southmead,51.50589,-2.59562,Entire home/apt,62,1,85,2021-05-22,2.87,1,31
30760891,Superb Peaceful 1 bed apartment Free Parking,178961162,Ella,,St George West,51.46242,-2.5433,Entire home/apt,51,1,114,2019-11-19,3.62,1,21
30921805,City Centre 2 Bed Maisonette,46710015,DBC Residential Properties,,Central,51.45661,-2.59796,Entire home/apt,136,1,44,2021-05-19,1.97,2,31
31058068,STUNNING City Centre Living - with parking,203069597,Max,,Central,51.45641,-2.59799,Entire home/apt,131,2,42,2021-05-19,2.53,1,95
31122023,"Vibrant, artist designed house",2337906,Juliette,,Windmill Hill,51.43905,-2.58196,Private room,38,2,9,2019-11-18,0.29,3,6
31202998,Brand new stylish central apartment,6124865,Robbie,,Ashley,51.45948,-2.58516,Entire home/apt,140,5,10,2019-05-28,0.34,1,153
31290151,Luxurious flat with own entrance and parking,9172761,(Email hidden by Airbnb),,Clifton,51.45582,-2.61101,Entire home/apt,74,2,198,2020-01-19,6.78,2,96
31326421,Beautiful 2 bedroom apartment in vibrant Easton,51686051,Michael,,Easton,51.4649,-2.56109,Entire home/apt,220,2,22,2020-01-26,0.73,11,154
31337100,Unique artist designed townhouse,2337906,Juliette,,Windmill Hill,51.43963,-2.58305,Entire home/apt,111,2,36,2021-07-04,1.19,3,40
31433074,"Light, peaceful double in characterful house",33415791,Claire,,Easton,51.46606,-2.56499,Private room,35,14,8,2020-12-07,0.27,1,257
31464047,Modern one bed apartment close to the centre.,66622397,Alice,,Southville,51.44119,-2.5958,Entire home/apt,90,1,37,2021-06-23,1.75,1,76
31505243,Marsh House Stay,77234180,Fran,,Central,51.45283,-2.59599,Entire home/apt,80,2,23,2020-10-17,0.97,1,323
31555108,No.73 - Boutique style rooms near Glos rd,64553182,Jodie,,Bishopston & Ashley Down,51.48062,-2.58427,Private room,109,1,17,2021-06-26,0.66,1,3
31633962,Stylish City Centre Penthouse-Private Roof Terrace,235846009,James,,Ashley,51.46034,-2.58533,Entire home/apt,139,2,66,2020-01-26,2.27,1,121
31642656,"Spacious, beautiful room 5 mins Gloucester Road.",66549798,Hannah,,Bishopston & Ashley Down,51.4771,-2.58105,Private room,120,1,0,,,3,315
31740188,Modern luxury apartment in Bristol City Centre,236481623,Mairead,,Central,51.46164,-2.59085,Entire home/apt,111,2,101,2019-08-25,3.75,16,241
31791712,Bright 1 double bed apartment near Cabot Circus,238258865,Sam,,Ashley,51.4598,-2.58409,Entire home/apt,95,1,56,2020-01-04,2.14,1,26
31795832,The Alma Taverns' Exclusive Accommodation - Hopewell,65192629,Hopewell,,Clifton Down,51.46252,-2.61473,Entire home/apt,412,1,8,2019-11-17,0.30,122,85
31796234,3 bedroom Shirehampton flat near Avonmouth & M4,51686051,Michael,,Avonmouth & Lawrence Weston,51.49026,-2.67797,Entire home/apt,108,2,18,2021-05-31,0.60,11,45
31856783,Beautiful Georgian flat with parking! Clifton,236481623,Mairead,,Clifton Down,51.46284,-2.61301,Entire home/apt,158,2,188,2020-08-17,6.44,16,223
31946180,Fantastic 2 double bedroom apartment,34763945,Mary,,Hartcliffe & Withywood,51.41558,-2.61722,Entire home/apt,131,3,17,2021-05-24,0.68,2,11
31976664,Large Clifton One Bed Flat + Parking,65192629,Hopewell,,Clifton,51.45647,-2.61503,Entire home/apt,98,1,79,2019-10-10,2.77,122,115
32009579,3 bedroom apartment overlooking SS Great Britain,125651447,Your Apartment,,Clifton,51.45054,-2.61036,Entire home/apt,215,1,27,2019-08-22,0.92,75,261
32031884,apartment No3 -,202169749,Rowena,,St George West,51.45991,-2.54745,Entire home/apt,81,1,60,2019-03-23,3.07,5,20
32036808,"Two person re furnished room, great views",118350901,Alison,,Hotwells & Harbourside,51.44672,-2.60344,Private room,40,1,52,2019-08-17,1.88,6,0
32044895,"Beautiful, light home in friendly St.Werburghs",2839466,James,,Ashley,51.47009,-2.57589,Entire home/apt,400,7,12,2020-11-20,0.46,1,191
32164111,Colourful house in creative Bristol,182900839,Annette,,Redland,51.47452,-2.59474,Entire home/apt,200,7,0,,,2,147
32175468,Charming & spacious garden flat close to BRI,241410743,Jamie,,Clifton,51.4574,-2.60951,Entire home/apt,134,1,62,2020-01-19,6.41,1,126
32235214,coach house discounts long term stays sleep 8,202169749,Rowena,,Bishopston & Ashley Down,51.48463,-2.58222,Entire home/apt,77,2,68,2021-07-02,2.80,5,196
32285089,Cosy Single Room In Family Home,213492686,Julianna-Marie,,St George Troopers Hill,51.457,-2.52846,Private room,35,2,0,,,1,180
32288245,Toad Lodge The Brown Room,100890506,Lydia,,Cotham,51.46346,-2.5994,Private room,45,1,11,2021-07-04,0.38,3,253
32288430,Toad Lodge The Green Room,100890506,Lydia,,Cotham,51.46406,-2.59851,Private room,42,1,129,2019-08-09,4.64,3,149
32324587,Private bedroom in charming Bristol apartment,41945081,Sophie,,Bishopston & Ashley Down,51.47709,-2.57811,Private room,20,10,1,2019-03-27,0.04,2,54
32334406,"LOVELY 2 BEDROOM FLAT, ENTIRE PLACE, EASTVILLE",159464911,Ihsan,,Lockleaze,51.47498,-2.56692,Private room,75,1,8,2019-07-20,0.28,1,227
32351662,"Sleeps 6, 2 bed. Close to Temple Meads railway",125651447,Your Apartment,,Brislington West,51.44349,-2.55485,Entire home/apt,159,1,5,2020-10-26,0.23,75,329
32512839,"Apartment in Quiet, City Centre, Historic Building",244295459,Elizabeth,,Lawrence Hill,51.45562,-2.58297,Entire home/apt,120,2,28,2021-06-14,1.07,1,139
32523240,Cozy family home in Easton with 2 double bedrooms,6410293,Polly,,Easton,51.46355,-2.55686,Entire home/apt,100,1,19,2021-06-27,0.66,1,6
32548284,Georgian Home for Comfort and Rest,244585989,David,,Cotham,51.47125,-2.60961,Private room,28,1,91,2020-03-10,4.07,1,128
32608994,Bright & airy double room nr popular North Street,11144283,Lucy,,Bedminster,51.4364,-2.60852,Private room,35,2,9,2019-07-14,0.32,2,325
32624841,"Experience Bristol & Bath; Sunny, Hip, Central apt",8185082,Roxy,,Lawrence Hill,51.45595,-2.57914,Entire home/apt,129,28,76,2019-12-03,2.95,3,59
32658301,Lorraine's quiet and comfy city centre apartment,245268718,Lorraine,,Ashley,51.46135,-2.59068,Entire home/apt,107,2,23,2019-08-06,1.14,1,0
32689119,Bell Hill House by Cliftonvalley - St George,16630323,Matt,,St George Central,51.46112,-2.53197,Entire home/apt,139,2,20,2019-06-15,0.72,8,51
32728599,Duplex! Penthouse! Private Rooftop!  Location!,152788806,Pass The Property,,Lawrence Hill,51.45747,-2.58088,Entire home/apt,152,3,31,2020-10-19,1.09,10,136
32780334,Cosy Double Bedroom with Ensuite in shared house,52701992,Rosie,,Avonmouth & Lawrence Weston,51.4839,-2.67582,Private room,39,2,6,2021-06-06,0.57,2,109
32835191,Cosy Studio open plan kitchen & living w/shower,52701992,Rosie,,Avonmouth & Lawrence Weston,51.48485,-2.67568,Entire home/apt,53,2,6,2020-10-02,0.48,2,318
32856133,Tranquil 2 bedroom home in Totterdown,247180335,Gemma,,Windmill Hill,51.44128,-2.57053,Entire home/apt,134,1,75,2020-01-10,3.98,1,141
33032992,Sunny double room with en suite,197034197,Pippa,,Lockleaze,51.49408,-2.57186,Private room,34,2,17,2020-03-15,0.61,1,109
33034176,The Big House with the Blue Door - Clifton,248595628,Brook,,Clifton,51.45597,-2.61129,Entire home/apt,651,2,35,2021-07-11,1.26,1,312
33085525,"Studio 28, a stylish, sunny, studio apartment",12535455,Gabrielle,,Bishopston & Ashley Down,51.48361,-2.58312,Entire home/apt,43,2,110,2019-08-31,4.41,1,77
33111243,Deluxe Double Room above a funky pub,32515363,Willow,,St George West,51.45913,-2.55341,Private room,79,1,1,2020-08-29,0.09,3,341
33136726,A Sunlit Single bedroom for a female,219409266,Suni,,Eastville,51.48208,-2.55706,Private room,39,1,13,2021-07-11,0.62,1,80
33159173,Bright room in quiet homely flat on North St,29126981,Lauren,,Bedminster,51.44084,-2.60412,Private room,30,2,5,2019-08-27,0.22,2,13
33168556,Single room near airport bus route and bottleyard,22002889,Crescentia,,Hengrove & Whitchurch Park,51.42336,-2.56352,Private room,25,1,90,2020-09-19,3.61,1,101
33180510,Clifton 2 Bedroom Apartment with Garden,65192629,Hopewell,,Clifton Down,51.45909,-2.61386,Entire home/apt,124,1,35,2019-08-23,1.49,122,85
33211242,The Hubert,125651447,Your Apartment,,Ashley,51.461,-2.58426,Entire home/apt,203,1,30,2019-11-17,1.80,75,310
33291040,City Hideaway with hot tub (couples/families only),104129631,Richard,,St George Troopers Hill,51.45472,-2.53249,Entire home/apt,157,2,158,2020-01-20,6.26,1,82
33314388,Lovely room to rent in Victorian house,64805680,Amanda,,Easton,51.46246,-2.55982,Private room,40,1,16,2019-07-21,0.61,1,66
33340006,Good sized room with Queen bed,11688600,Theo,,Bishopston & Ashley Down,51.48371,-2.58661,Private room,39,7,2,2019-09-16,0.08,3,82
